Ticker,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income,Net Income Com,EPS,EPS Diluted,Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Total liabilities,Total shareholders equity,Net Debt,Depreciation & Amortization,Operating Cash Flow,Capital Expenditure,Free Cash Flow,priceEarningsToGrowthRatio,dividendYield,enterpriseValueMultiple,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,inventoryTurnover,assetTurnover,currentRatio,quickRatio,debtRatio,debtEquityRatio,interestCoverage,Revenue per Share,Book Value per Share,Market Cap,Enterprise Value,PE ratio,PFCF ratio,EV to Sales,Enterprise Value over EBITDA,Earnings Yield,Debt to Equity,Debt to Assets,ROIC,Working Capital,ROE,Gross Profit Growth,EBIT Growth,Operating Income Growth,Net Income Growth,EPS Growth,Operating Cash Flow growth,Free Cash Flow growth,Asset Growth,Book Value per Share Growth,Debt Growth,Sector,2015 PRICE VAR [%],Class
FCRE,132959000,-0.261525,26464000,106495000,1820000,125880000,127700000,-21205000,4372000,-85184000,36312000,-121496000,-121496000,-3.54,-3.48,0,0.801,0.125,-0.3259875,0.082,-0.1825,-78772000,-80812000,10349000,87000,10436000,17640000,17111000,132013000,187763000,10643000,39379000,106476000,37768000,77147000,145498000,42265000,66711000,2040000,-24171000,-100000,-24271000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,5.9545,0.708121408,1.24,0.263683835,0.4109,1.8253,-11.0748375,35.0994,11.157,29145857.4,95856857.4,0,0,0.721,0,-0.13175,1.8253,0.4109,-0.1088625,25537000,-0.24205,-0.3208875,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-1.97835,-0.147,-0.35185,0.4848625,Healthcare,-69.3877547,0
GENE,5111216.573,-0.261525,1730441.62,3380774.953,3105580.979,8874485.876,12996261.77,-9615486.817,700752.354,-9542814.501,0,-9542814.501,-9542814.501,-0.9934,-0.9934,0,0.6614,-0.336,-0.3259875,-0.2,-0.28425,-8842062.147,-8842062.147,2665805.085,0,2665805.085,1046671.375,0,4105940.678,6336345.574,1364582.863,0,2182689.266,0,0,4615517.891,1720827.684,4745816,0,-10345657.25,-45119.5857,-10390776.84,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,0,0.806650539,1.7712,1.700872643,0,0,-11.0748375,0.5989,0.1789,914907044.1,1148673600,0,0,2.2776,10.0823,-0.0469,0,0,-0.1088625,2042493,-0.24205,-0.3208875,-0.039,-0.1279,-0.1166,0.0798,-0.5057,-0.5018,-0.1668,-0.35185,0,Healthcare,41.05263686,1
ICCC,7596874,0.2646,3147837,4449037,2179079,2476356,4655435,-206398,0,-255451,-88292,-167159,-167159,-0.06,-0.06,0,0.5856,0.025,-0.0336,-0.022,-0.1623,193470,-255451,850028,2489000,3339028,1005292,945755,5468937,11051854,851677,150382,1008749,745920,896302,1793486,9258368,-2442726,448921,302364,-1535558,-1233194,16.20936225,0,21.24082482,-0.022003656,-0.0201,-0.0181,-0.0188,7.0594,0.687384578,4.7095,3.58831132,0.0811,0.0968,0,2.5097,3.059,14711385.24,12268659.24,0,0,1.615,25.603525,-0.0123,0.0968,0.0811,-0.0188,4460188,-0.0181,0.4536,-1.1198125,-1.018,-1.4557,-1.255675,-0.7248,-1.97835,0.0083,-0.017,-0.1751,Healthcare,47.26562755,1
IDXG,1474000,-0.261525,1268000,206000,255000,14918000,18032000,-17826000,602000,-21103000,-5030000,-16073000,-16073000,-3.54,-3.48,0,0.1398,-0.336,-0.3259875,-0.2,-0.28425,-18110000,-20501000,23111000,107000,23218000,3836000,0,44866000,115906000,2162000,0,33578000,27154000,27154000,95784000,20122000,3936000,2391000,-16378000,-2851000,-19229000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,0,0.012717202,1.336,0.805706117,0.2343,1.3495,-11.0748375,0.9892,13.504,27502562.4,31438562.4,0,0,10.0652875,0,-0.13175,1.3495,0.2343,-0.1088625,11288000,-0.24205,-0.3208875,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-1.97835,0.48485,-0.35185,0,Healthcare,-74.03315077,0
IMMP,2956747.646,-0.1924,0,2956747.646,11234328.63,3853693.974,15508323.92,-12551576.27,0,-12551576.27,12812.6177,-12564388.89,-12564388.89,-0.0292,-0.0292,0,1,-0.336,-0.3259875,-0.2,-0.28425,-12551576.27,-12551576.27,13371037.66,5000000,21845613.94,184940.678,0,23242757.06,23896379.47,2497435.97,0,2609073.446,0,0,2623008.475,21273371,4745816,0,-13396573.45,-97622.4105,-13494195.86,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,0,0,0.123732034,4.7095,3.58831132,0,0,0,0.0104,0.0669,914907044.1,1148673600,0,0,2.2776,10.0823,-0.0076,0,0,0,21912972,-0.24205,-0.1924,0.093,0.0909,0.0972,0.3209,0.0861,0.1077,-0.2033,-0.1959,0,Healthcare,51.99999809,1
ISR,4219158,-0.0676,4415629,-196471,668803,3722944,4391747,-4588218,883,-5959122,0,-5959122,-6696132,-0.16,-0.16,0,-0.0466,-0.336,-0.3259875,-0.2,-0.28425,-5242654,-5958239,23265591,0,23265591,966131,829495,19214900,26549255,574855,0,1153927,0,0,2593487,23955768,-23265591,715585,-3228221,-19029,-3247250,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,4.9497,0.158918132,4.7095,3.58831132,0,0,-11.0748375,0.0989,0.561,169705476.7,146439885.7,0,0,10.0652875,0,-0.0513,0,0,-0.1088625,18060973,-0.24205,-0.3208875,-0.545,-0.1281,-0.7315,-0.4545,-0.0563,-0.0602,0.48485,0.41255,0,Healthcare,-36.48648747,0
KMDA,71065000,0.0063,56023000,15042000,16030000,10491000,26521000,-11479000,2086000,-13161000,52000,-13213000,-13213000,-0.37,-0.37,0,0.2117,-0.117,-0.1558,-0.186,-0.1828,-8287000,-11075000,14546000,5000000,51896000,19873000,25423000,97192000,119140000,20575000,7492000,30986000,0,7492000,38723000,80417000,4745816,2788000,-9918000,-3073000,-12991000,16.20936225,0,10.55393306,-0.185928375,-0.1502,-0.1643,-0.1088625,3.0013,0.596483129,3.137,2.316175047,0.0629,0.0932,-5.3092,1.9762,2.236,914907044.1,1148673600,0,0,2.2776,10.0823,-0.0974,0.0932,0.0629,-0.1088625,66206000,-0.1643,-0.3208875,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-0.3691,-0.1452,-0.1063,-0.3368375,Healthcare,4.534006687,1
KZIA,403954.8023,-0.261525,0,403954.8023,3133709.981,3215630.885,6349340.866,-5945386.064,673258.0038,-7032015.066,0,-7032015.066,-7032015.066,-3.54,-3.48,0,1,-0.336,-0.3259875,-0.2,-0.28425,-5820150.659,-6358757.062,2355932.203,0,2355932.203,62146.8927,0,2483992.467,4387947.269,243879.4727,2548964.219,3057438.795,0,2548964.219,3057438.795,1422787.194,4745816,538606.403,-5375706.215,-25423.7288,-5401129.944,16.20936225,0,10.55393306,-0.18782313,0.294875,-0.2426125,-0.1088625,0,0.092060086,0.7646,0.790883893,0.5809,1.7915,-9.4448,0.3294,1.0292,914907044.1,1148673600,0,0,2.2776,10.0823,-0.13175,1.7915,0.5809,-0.1088625,-609000,-0.24205,-0.3208875,-1.1198125,-1.018,-1.4557,-1.255675,0.3313,0.3173,-0.165,-0.35185,0.4848625,Healthcare,-3.240748559,0
LAKE,91384695,-0.0392,66551354,24833341,0,25192350,25192350,-359009,2186450,-2970892,-2851391,-119501,-119501,-0.02,-0.02,0,0.2717,0.009,-0.0086,-0.001,-0.0515,822551,-784442,4555097,0,4555097,13795301,39844309,65481005,80482981,8181026,15023969,26834735,2636026,17659995,36006207,44476774,13104898,1606993,-3881373,-828894,-4710267,16.20936225,0.002559596,8.742464601,-0.00130767,-0.0024,-0.0027,-0.0035,2.3102,1.135453656,2.44,0.683830043,0.2194,0.3971,-0.3588,16.0628,7.818,35130676.16,48235574.16,0,0,0.5278,25.603525,-0.003,0.3971,0.2194,-0.0035,38646270,-0.0027,-0.0913,0.9614,0.6515,0.9955,0.996,-1.1847875,-1.97835,-0.034,-0.1007,-0.0236,Healthcare,28.38708963,1
LLIT,2774241,-0.261525,1802864,971377,0,2068187,2397435,-1426058,174463,-23940388,357726,-24298114,-24298114,-3.54,-3.48,0,0.3501,-0.336,-0.3259875,-0.2,0.37955,-23590963,-23765925,1727763,0,1727763,1812910,4083338,13389517,21242182,67094,2440500,3650368,0,2440500,4203428,15981258,4745816,174962,4137353,-2053039,2084314,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.0517,0.6167,0.130600566,3.668,0.969949605,0.1149,0.1527,-11.0748375,0.5035,2.9,15334410,1148673600,0,7.217,2.2776,10.0823,-0.13175,0.1527,0.1149,-0.0517,9739149,-0.24205,-0.3208875,-1.1198125,-1.018,-1.4557,-1.255675,1.1893125,1.79425,-0.30275,-0.35185,-0.015,Healthcare,-13.40995857,0
MESO,23390000,-0.2017,0,23390000,21775625,24403000,94593000,-71203000,4078000,-75530000,4000,-75534000,-75534000,-1.182,-1.182,0,1,-0.336,-0.3259875,-0.2,-0.28425,-71452000,-71452000,185003000,0,185003000,5744000,0,191931000,847153000,19521000,0,40199000,0,0,308594000,538559000,4745816,0,-74906000,-1712000,-76618000,16.20936225,0.002559596,10.55393306,-0.18782313,-0.179125,-0.1403,-0.0716,3.3761,0.027610125,4.7095,3.58831132,0,0,-11.0748375,11.4906,10.419,545829760,1148673600,0,0,2.2776,10.0823,-0.0548,0,0,-0.0716,151732000,-0.1403,-0.2017,-0.1781,-0.0765,-0.2159,-0.1246,-0.3437,-0.3439,0.0622,0.0371,0,Healthcare,-64.08808322,0
MICR,24070292,0.1279,19432241,4638051,408867,3338074,3746941,891110,274138,661377,2168,659209,659209,0.24,0.23,0,0.1927,0.1,0.0389,0.027,0.0121,2411321,935515,209398,0,209398,3536747,2514241,6779968,15103248,1857156,2561836,5471496,1776207,4338043,7858133,7245115,4128645,1475806,1780342,-1490178,290164,29.84733508,0,9.579654057,0.02738683,0.0738,0.091,0.0465,9.9269,1.593716266,1.239,0.684665583,0.2872,0.5988,3.4126,8.7781,2.642,21231510.3,25360155.3,32.0833,51.7294375,1.0536,10.5171,0.0312,0.5988,0.2872,0.0465,1308472,0.091,0.5262125,1.2574875,1.1228,1.1863,1.1832,1.1893125,1.1412,-0.0764,0.1262,-0.1864,Healthcare,-29.38144514,0
MLSS,10333090,0.0321,3630765,6702325,88243,7404258,7492501,-790176,0,-1692515,9509,-1702024,-1702024,-0.08,-0.08,0,0.6486,-0.162,-0.1638,-0.165,0.0285,-1675135,-1692515,10367993,0,10367993,1541478,2497099,15582333,17477428,1453908,0,2435076,0,0,2435076,14647824,-10367993,17380,376943,-82210,294733,16.20936225,0,10.55393306,-0.164715879,-0.1286,-0.1162,-0.1088625,5.4118,0.591224864,4.7095,3.58831132,0,0,0,0.515,0.73,48913025.9,38545032.9,0,51.7294375,3.7303,0,-0.0348,0,0,-0.1088625,13147257,-0.1162,-0.0162,-1.1198125,-1.018,-1.4557,-1.255675,-0.7005,-0.7608,0.48485,0.41255,0,Healthcare,0,1
MSON,17060435,0.1506,5933867,11126568,1711751,11963781,13675532,-2548964,0,1423929,30630,1393299,1393299,0.19,0.19,0,0.6522,0.141,0.0835,0.082,0.0368,2402397,1423929,7039938,0,7039938,3759152,4217350,15384270,19527869,1650323,0,3107573,0,0,3175505,16352364,-7039938,978468,700056,-72437,627619,29.84733508,0,21.24082482,0.081668433,0.101,0.0852,-0.1088625,4.1349,0.873645506,4.7095,3.475088115,0,0,0,2.359,2.261,49218113.36,42178175.36,35.5789,51.7294375,2.4723,17.5567,0.0281,0,0,-0.1088625,12276697,0.0852,0.5036,1.2574875,0.5208,1.5216,1.485725,1.1893125,1.6254,0.1249,0.1571,0,Healthcare,-21.99170565,0
MTP,244548.2866,0.0048,0,244548.2866,5668224.299,6861370.717,15333333.33,-15088785.05,250778.8162,-15327102.8,-1585669.782,-13741433.02,-13741433.02,-3.54,-3.48,0,1,-0.336,-0.3259875,-0.2,-0.28425,-14576323.99,-15076323.99,47235202.49,0,47235202.49,1381619.938,0,49264797.51,72683800.62,3646417.446,764797.5078,4411214.953,2317757.009,3082554.517,7280373.832,65403426.79,4745816,500000,-9733644.86,-1604361.371,-11338006.23,16.20936225,0.002559596,10.55393306,-0.18782313,-0.179125,-0.2101,-0.1088625,0,0.00336455,4.7095,3.58831132,0.0424,0.0471,-11.0748375,11.4906,10.419,914907044.1,1148673600,0,0,2.2776,10.0823,-0.13175,0.0471,0.0424,-0.1088625,28796000,-0.2101,0.0048,-1.0245,-1.018,-1.0323,-0.2986,-0.1702,-0.3505,0.48485,0.0371,-0.3368375,Healthcare,-34.01360544,0
MYOS,3343000,0.0075,1420000,1923000,1348000,5621000,7128000,-5205000,4000,-5207000,-748000,-4459000,-4459000,-1.56,-1.56,0,0.5752,-0.336,-0.3259875,-0.2,-0.28425,-4999000,-5203000,1567000,0,1567000,982000,1814000,5108000,7411000,79000,0,574000,0,0,675000,6736000,-1567000,204000,-5089000,-23000,-5112000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,3.4165,0.451086223,4.7095,3.58831132,0,0,-11.0748375,1.1717,2.361,20075101.5,18508101.5,0,0,5.5364,0,-0.13175,0,0,-0.1088625,4534000,-0.24205,0.0701,-0.2205,-0.2198,-0.046,0.1917,-0.6135,-0.4494,0.48485,0.41255,0,Healthcare,-72.11394313,0
NAOV,203000,-0.0379,93000,110000,431000,890000,1321000,-1211000,-1387000,-2598000,49000,-2647000,-2647000,-3.54,-3.48,0,0.5419,-0.336,-0.3259875,-0.2,-0.28425,-3976000,-3985000,90000,0,90000,21000,35000,165000,723000,803000,4617000,5420000,0,4617000,6339000,-5616000,4527000,9000,-900000,-4000,-904000,16.20936225,0.002559596,10.55393306,-0.18782313,0.294875,0.3776875,0,4.06,0.28077455,0.03,0.020479705,0.85145,-0.8221,2.8731,1.3096,-17.966875,1330864.5,34864.5,0,0,0.2051,0,-0.13175,-0.8221,0.85145,0,-5255000,0.37735,-0.0833,-0.4061,-0.091,-0.3308,-0.3313,-0.495,-0.4893,0.0463,-0.35185,0.4848625,Healthcare,38.85714667,1
NAVB,6274849,0.435875,1586145,4688704,16779589,15542071,32321660,-27632956,3690068,-35726669,0,-35726669,-35726669,-3.54,-3.48,0,0.7472,-0.336,-0.3259875,-0.2,-0.28425,-31548695,-32036601,5479006,0,5479006,894490,932385,8599145,11830308,1477499,4348678,9060297,29484057,33832735,41633774,-29803466,28353729,487906,-29126749,-1114448,-30241197,16.20936225,0,10.55393306,-0.18782313,-0.179125,0.3776875,-0.1088625,3.9654,0.530404534,0.949,0.703453319,0.85145,-1.1352,-8.6818,0.8437,-4.007,284899507.2,313253236.2,0,0,10.0652875,0,-0.127,-1.1352,0.85145,-0.1088625,-461152,0.37735,0.5262125,0.1979,0.2811,0.1633,0.3143,0.1821,0.1794,-0.30275,-0.35185,0.2228,Healthcare,-31.08807919,0
NBY,1054000,-0.261525,486000,568000,9483000,7989000,17472000,-16904000,0,-15192000,2000,-15194000,-15194000,-3.54,-3.48,0,0.5389,-0.336,-0.3259875,-0.2,-0.28425,-14960000,-15192000,5429000,0,5429000,273000,521000,6952000,7537000,1865000,0,3345000,0,0,5689000,1848000,-5429000,232000,-15055000,60000,-14995000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,0,3.5668,0.139843439,2.078,1.704633782,0,0,0,0.531,0.931,32523828.75,27094828.75,0,0,10.0652875,0,-0.13175,0,0,0,3607000,-0.24205,-0.3208875,0.0529,-0.0897,0.0529,0.2721,-0.1608,-0.1438,-0.30275,-0.35185,0,Healthcare,-87.37500012,0
NMRD,0,0,0,0,383857,202376,586233,-586233,0,-586233,0,-586233,-586233,0.77,0.75,0,0,0.137,0,0.051,0,-581134,-586233,1958603,0,1958603,0,0,1893531,2049774,1830,0,8674,0,0,1675874,373900,-1958603,5099,1504830,0,1504830,16.20936225,0.002559596,10.55393306,0.056318405,-0.179125,-0.2426125,-0.1088625,0,0,4.7095,3.58831132,0,0,0,0,0.002,50000000,49092698,0,51.7294375,0,0,-0.01,0,0,-0.1088625,1884857,-0.24205,0,0.2942,0.2942,0.2942,0.0963,1.1893125,1.79425,0.48485,0.41255,0,Healthcare,-63.15789474,0
NNVC,0,0,0,0,5131523,3535849,8667372,-8667372,3092550,-13601616,0,-13601616,-13601616,-3.54,-3.48,0,0,0.137,0,0.051,0,-10297057,-10509066,36696892,0,36696892,0,0,36954981,43859995,425901,0,517739,4037568,4037568,20490692,23369303,-32659324,212009,-6333626,-5231094,-11564720,16.20936225,0,10.55393306,0.056318405,-0.179125,-0.2426125,-0.1088625,0,0,4.7095,3.58831132,0.0921,0.1728,-3.3982,0,9.124,230687280,198027956,0,0,0,0,-0.0638,0.1728,0.0921,-0.1088625,36437242,-0.24205,0,-0.3281,-0.3152,-0.5325,-0.4211,-0.0924,-0.9726,0.48485,0.41255,0.1642,Healthcare,-56.29629559,0
OPGN,4126378,0.435875,951737,3174641,4368302,4371020,8739322,-5564681,111345,-5671470,0,-5671470,-6298603,-3.54,-3.48,0,0.7694,-0.336,-0.3259875,-0.2,-0.28425,-4986207,-5560125,749517,0,749517,503983,369742,1713475,2654931,1160081,3105499,6021507,134149,3239648,6155656,-8065624,2490131,573918,-5385542,-39537,-5425079,16.20936225,0.002559596,10.55393306,-0.18782313,0.294875,0.3776875,0,15.13,1.55423173,0.285,0.20817048,0.85145,-0.4017,-11.0748375,69.69345,-17.966875,51984725,55142539,0,0,10.0652875,0,-0.13175,-0.4017,0.85145,0,-4308032,0.37735,0.5262125,0.4497,0.4613,0.5938,0.9819,0.2808,0.286,-0.1595,0.41255,0.4848625,Healthcare,-60.82474227,0
ORMP,0,0,0,0,3277000,2629000,5906000,-5906000,11000,-5692000,4000,-5696000,-5696000,-0.62,-0.62,0,0,0.137,0,0.051,0,-5675000,-5681000,1778000,5000000,21306000,78000,0,21778000,21802000,926000,0,973000,0,0,1009000,20793000,-21306000,6000,-4068000,-14000,-4082000,16.20936225,0,10.55393306,0.056318405,-0.179125,-0.2426125,0,0,0,4.7095,3.58831132,0,0,-11.0748375,0,2.249,98464750.99,77158750.99,0,0,0,0,-0.0627,0,0,0,20805000,-0.24205,0,-0.3775,-0.3722,-0.3459,-0.0508,-0.1979,-0.1999,0.48485,0.41255,0,Healthcare,71.00000381,1
PDEX,10812000,-0.1173,7846000,2966000,1482000,2298000,3780000,-814000,8000,-592000,-104000,-488000,-488000,-0.14,-0.14,0,0.2743,-0.005,-0.054,-0.045,-0.0347,-57000,-584000,3188000,0,3188000,2880000,2600000,8893000,11708000,744000,8000,2127000,7000,15000,2492000,9216000,-3173000,527000,-329000,-46000,-375000,16.20936225,0,10.55393306,-0.045135035,-0.0585,-0.053,-0.0795,3.3609,0.923471131,4.181,2.852844382,0.0013,0.0016,-11.0748375,3.0952,2.638,8843139.9,5670139.9,0,0,0.5244,0,-0.0667,0.0016,0.0013,-0.0795,6766000,-0.053,-0.2018,0.6777,0.5704,0.7265,0.7407,0.7411,0.7237,0.105,0.1042,-0.25,Healthcare,-1.224488604,0
PMD,29205000,0.0869,14067000,15138000,1348000,9100000,10505000,4633000,0,4633000,1427000,3206000,3206000,0.6,0.6,0.6,0.5183,0.195,0.1586,0.11,-0.1148,5681000,4633000,3612153,0,3612153,4078133,0,10576553,24077709,845071,1399925,3596329,4848158,6248083,11241153,12836556,2635930,1048000,4456000,-7808000,-3352000,21.21684153,0.047220577,13.4626835,0.109775723,0.1626,0.2498,0.1585,0,1.212947627,2.941,2.1383711,0.2595,0.4867,0,5.4534,2.397,81432174.15,84068104.15,25.25,0,2.8786,14.7981,0.0396,0.4867,0.2595,0.1585,6980224,0.2498,-0.0166,-0.201,-0.1881,-0.1575,-0.1667,-0.2513,-1.7993,0.4549,0.0345,0,Healthcare,-29.57107293,0
PRPH,22070000,-0.1183,7891000,14179000,1322000,17108000,22007000,-7828000,10000,-7834000,0,-7834000,-7834000,-0.47,-0.47,0,0.6425,-0.336,-0.3259875,-0.2,-0.1596,-7547000,-7824000,2926000,0,2926000,5836000,3292000,13458000,16057000,667000,0,5241000,0,0,5341000,10716000,-2926000,277000,-3216000,-306000,-3522000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,7.5933,1.374478421,2.568,1.671818355,0,0,-11.0748375,1.3158,0.639,22577394.74,19651394.74,0,0,0.8904,0,-0.13175,0,0,-0.1088625,8217000,-0.24205,-0.1495,-1.1198125,-1.018,-1.4557,-1.255675,-1.1847875,-1.97835,-0.0782,-0.1962,0,Healthcare,5.633814631,1
SLNO,0,-0.261525,0,0,2242216,2917513,5159729,-5159729,4130394,-13237616,0,-13237616,-13237616,-3.54,-3.48,0,0,0.137,0,0.051,0,-9078706,-9107222,7976710,0,7976710,0,109336,8338318,8395925,986799,101529,1289785,0,101529,19585878,-11189953,-7875181,28516,-4484362,-30683,-4515045,16.20936225,0,10.55393306,0.056318405,-0.179125,0.3776875,0,0,0,4.7095,3.58831132,0.0121,-0.0091,-2.2049,0,-17.966875,10099504.66,2224323.66,0,0,0,0,-0.13175,-0.0091,0.0121,0,7048533,0.37735,-0.3208875,-1.1198125,-1.018,-1.4557,-0.5058,-1.1847875,-1.97835,0.48485,0.41255,-0.3368375,Healthcare,23.33333333,1
SSKN,915000,0.435875,4935000,-4020000,1641000,10961000,12602000,-16622000,2372000,-14145000,0,-14145000,-16032000,-3.54,-3.48,0,-0.540125,-0.336,-0.3259875,-0.2,-0.28425,-9983000,-11773000,11434000,0,11434000,220000,5275000,17203000,20070000,1185000,0,2187000,5001000,5001000,7794000,12276000,-6433000,1790000,-17709000,17000,-17692000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,0.1678,0.045590433,4.7095,3.58831132,0.2492,0.4074,-4.9633,0.8639,11.59,7244676,811676,0,0,0.8871,0,-0.13175,0.4074,0.2492,-0.1088625,15016000,-0.24205,-0.0565,0.5362,0.3113,0.3821,0.4992,0.0878,0.2808,0.4202,0.1986,0,Healthcare,-31.05589989,0
SSY,73769000,-0.2245,29634000,44135000,0,41913000,43093000,1042000,944000,-4000,541000,-545000,-545000,-0.06,-0.06,0,0.5983,0.062,0.0127,-0.007,0.0294,4602000,940000,3587000,0,3587000,12636000,3757000,25775000,63847000,4530000,561000,16506000,11948000,12509000,30529000,33318000,8922000,3662000,3892000,-1723000,2169000,16.20936225,0,5.879065624,-0.007387927,-0.0167,-0.0164,0.0147,19.5285,1.15540276,1.562,0.982854719,0.1959,0.3754,0.9958,7.812,3.528,11520957.76,20442957.76,0,5.3114,0.2771,4.4422,-0.0492,0.3754,0.1959,0.0147,9269000,-0.0164,-0.2485,-0.7911,1.1228,-1.1214,-1.125,1.1893125,1.3083,-0.0611,-0.0126,-0.3153,Healthcare,-34.28571197,0
TRIL,0,0.06185,0,0,3136001.88,904323.3083,11336719.45,-11336719.45,75080.895,-4031304.511,0,-4031304.511,-4031304.511,-2.9699,-2.9699,0,0,0.137,0,0.051,0,-3379782.895,-11010822.72,22517259.9,0,22517259.9,296399.3115,0,23681322.72,24256481.93,2796027.539,0,3036527.539,243848.537,321319.5489,3340566.265,20915915.66,4745816,609764.0977,-6409697.074,-149400.1721,-2365297.932,16.20936225,0.002559596,10.55393306,0.056318405,-0.1226,-0.1265,-0.1088625,3.3761,0,4.7095,3.58831132,0.0097,0.0101,-11.0748375,11.4906,10.419,914907044.1,1148673600,0,0,2.2776,10.0823,-0.13175,0.0101,0.0097,-0.1088625,32772281,-0.1265,0,-1.1198125,-1.018,0.0591,0.0963,-1.1847875,-0.0882,-0.2644,0.0371,0,Healthcare,27.37373881,1
VTGN,0,-0.261525,0,0,2480600,2548300,5028900,-5028900,1503000,-2965000,2700,-2967700,-2967700,-2.7,-3.48,0,0,0.137,0,0.051,0,-1407400,-1462000,0,0,0,0,0,40500,263700,2443900,2132600,5205700,4786600,6919200,13063600,-12799900,6919200,54600,-2126000,-9600,-2135600,16.20936225,0.002559596,10.55393306,0.056318405,0.294875,0.2319,0,0,0,0.008,0,0.85145,-0.5406,-0.9727,0,-10.958,10746464.8,17665664.8,0,0,0,0,-0.13175,-0.5406,0.85145,0,-5165200,0.2319,-0.3208875,0.8778,0.2597,0.8714,0.8937,0.3861,0.4065,-0.30275,0.2098,0.2939,Healthcare,15.76470768,1
VVUS,114181000,0.4082,33387000,80794000,13793000,111539000,131505000,-50711000,32565000,-83276000,-629000,-82647000,-82647000,-3.54,-3.48,0,0.7076,-0.336,-0.3259875,-0.2,-0.28425,-49599000,-50711000,83174000,5000000,299571000,11595000,34447000,358437000,366938000,10430000,10459000,56648000,217324000,227783000,284420000,82518000,-71788000,1112000,-38105000,-262000,-38367000,16.20936225,0,10.55393306,-0.18782313,-0.179125,-0.2426125,-0.1088625,2.753,0.31117246,4.7095,3.58831132,0.6208,2.428325,-1.5572,11.0367,7.976,298592755.2,226804755.2,0,0,1.9864,0,-0.13175,2.428325,0.6208,-0.1088625,301789000,-0.24205,0.0601,0.6725,0.672,0.5263,0.5349,0.7184,0.7202,-0.1502,-0.35185,0.0689,Healthcare,-66.66666771,0
VXRT,14838000,-0.261525,1463000,17600000,17765000,5372000,27700000,-10100000,0,-6549000,-2018000,-4531000,-4531000,-3.54,-3.48,0,0.9014,-0.336,-0.3259875,-0.2,-0.28425,-6312000,-11300000,81700000,0,81700000,18700000,0,101100000,114000000,21400000,0,26900000,0,0,27100000,86900000,-81700000,237000,-3300000,-100000,-14943000,16.20936225,0,10.55393306,-0.18782313,-0.1444,-0.1266,-0.1088625,0,0.130157895,3.758,3.58831132,0,0,0,24.1069,30.493,100021203.2,18321203.15,0,0,0.2667,0,-0.1228,0,0,-0.1088625,74200000,-0.1266,0.5262125,-0.6621,-0.6359,-0.236,-0.0938,0.0737,0.7718,0.48485,0.1503,0,Healthcare,-21.13820926,0
XBIT,0,0,0,0,14329000,7449000,21778000,-21778000,0,-21724000,0,-21724000,-21724000,-0.9,-0.9,0,0,0.137,0,0.051,0,-21060000,-21724000,57329000,0,57329000,0,0,58064000,62177000,1629000,0,3147000,0,0,3147000,59030000,-57329000,664000,-11700000,-1397000,-13097000,16.20936225,0.002559596,10.55393306,0.056318405,-0.179125,-0.2426125,-0.1088625,0,0,4.7095,3.58831132,0,0,0,0,2.443,505968149.1,388586149.1,0,0,0,0,-0.043,0,0,-0.1088625,54917000,-0.24205,0,-1.1198125,-1.018,-1.1884,-1,-0.3134,-0.4606,0.48485,0.41255,0,Healthcare,-53.24731232,0
XTLB,0,0,0,0,278000,1744000,2022000,-2022000,107000,-2527000,0,-2527000,-2527000,-1.1,-1.1,0,0,0.137,0,0.051,0,-2420000,-2420000,2159000,0,2159000,437000,0,2596000,5644000,515000,0,515000,0,0,965000,4660000,4745816,0,-2470000,-8000,-2478000,16.20936225,0,10.55393306,0.056318405,-0.179125,-0.2426125,-0.1042,0,0,4.175,3.58831132,0,0,-11.0748375,0,2.015,9512700,1148673600,0,0,2.2776,10.0823,-0.1111,0,0,-0.1042,3870000,-0.24205,0,0.3472,-1.018,0.3194,0.8,0.0116,0.0407,-0.2958,-0.35185,0,Healthcare,-27.31958423,0
